Toy_ID,Toy_Name,Priority_Level,Production_Line,Defect_Rate,Materials_Shortage,Elf_Staff,Hours_Worked,Delivery_Deadline,Production_Status,Defective_Units,Units_Produced
eba9736a-2ca8-4034-8a29-3d97283be152,Train Set,High,Line 2,0.132,No,James,11,2024-12-07,Not Started,5,63
9494af4e-98cb-4a2a-ade3-e920aa47ea03,Doll,Medium,Line 2,0.01,Yes,Laura,11,2024-12-12,In Progress,2,11
428fa7f6-d91e-4ecc-a1dd-382f280db9be,Train Set,Low,Line 3,0.011,Yes,Andrew,10,2024-12-18,Complete,5,70
053fabc4-0f9e-41b1-9e64-3edc488c9807,Board Game,Low,Line 1,0.14,No,Nicole,8,2024-12-17,In Progress,0,75
6b30e4ce-9813-49df-bb54-e9e034591b56,Action Figure,High,Line 4,0.184,No,John,2,2024-12-02,Complete,10,97
b6aa5500-af2f-4cc5-8512-ee4a2db10424,Board Game,High,Line 4,0.096,Yes,Rodney,12,2024-12-19,Not Started,7,47
f82ad9ae-41c7-4301-a0f2-2b63d46fa44f,Doll,Medium,Line 1,0.067,No,Aaron,5,2024-12-13,Complete,6,89
aec408d4-7518-4e22-9a2c-09128c4371f9,Doll,High,Line 4,0.01,Yes,David,12,2024-12-10,In Progress,1,55
d861a65b-b622-43a2-b97e-9a4645ed8a4c,Stuffed Animal,Low,Line 4,0.011,No,Olivia,12,2024-12-10,Not Started,6,73
f3f9edd9-0045-4f75-916e-db2a8d56331a,Stuffed Animal,High,Line 1,0.155,No,William,8,2024-12-13,Not Started,5,72
89f4b959-7518-4106-ae01-c928d9483dc9,Puzzle,Medium,Line 3,0.162,Yes,Maria,5,2024-12-07,Not Started,5,95
f7beda35-d086-4e05-815d-d75fbaec315d,RC Car,Medium,Line 4,0.149,Yes,Ashley,3,2024-12-09,Complete,1,35
fd877219-770c-4439-b975-20838dd0c56e,Action Figure,Medium,Line 2,0.126,Yes,Victoria,8,2024-12-19,In Progress,4,89
a7051f82-afe3-4ee1-85cf-c33a5d521ef7,Board Game,High,Line 2,0.113,Yes,Stephanie,11,2024-12-25,Not Started,9,91
5bb4c7c6-3a32-402d-b971-771a5acb3e97,Train Set,High,Line 2,0.087,Yes,Miranda,4,2024-12-19,In Progress,5,32
32e8a27d-c417-4664-a951-b5d3c7a93aca,Doll,High,Line 2,0.186,No,Nicole,9,2024-12-18,Not Started,0,58
a320cead-7df7-40a9-9a3f-c96108d238b4,Train Set,High,Line 3,0.185,No,John,5,2024-12-02,Not Started,3,98
e9516142-bc00-4680-ae08-196e5d746443,RC Car,High,Line 4,0.011,No,Danielle,10,2024-12-20,Complete,7,40
89696ea9-b342-4c77-8f25-69e3f57a7b64,Stuffed Animal,Medium,Line 3,0.074,Yes,Connor,9,2024-12-09,Complete,6,38
4584d32c-fa95-4bdf-9be2-450f4ae75884,Puzzle,High,Line 2,0.012,Yes,Joseph,4,2024-12-20,In Progress,10,53
e088909b-7114-4d58-9325-bc69132553b5,Action Figure,Medium,Line 3,0.15,Yes,Jason,12,2024-12-23,Complete,3,77
51893fcb-dd04-4bc3-b2b3-7de6ff97a1e9,Doll,High,Line 2,0.013,No,Cindy,4,2024-12-11,Not Started,10,58
b881d358-9a84-4737-bb1c-b5d09dace80d,Board Game,High,Line 3,0.03,Yes,Gregory,5,2024-12-21,Complete,5,82
21581c03-06f2-4f61-b353-904d76b3a34d,RC Car,Medium,Line 2,0.033,No,Donna,11,2024-12-25,In Progress,10,55
8b0dcb1c-52cc-4ff0-9381-451b6c467efb,Board Game,High,Line 3,0.188,Yes,Kenneth,9,2024-12-08,In Progress,6,48
894bfccc-94f6-4e42-a95e-dd4eb8b5e5a9,Board Game,Medium,Line 1,0.19,Yes,Christopher,7,2024-12-21,In Progress,8,15
874d9778-23c2-439e-be68-d8978bc0ffab,Board Game,Medium,Line 3,0.128,No,Jacqueline,12,2024-12-16,Complete,3,21
c7f77442-40f2-44e8-862d-319b02d375e3,Stuffed Animal,Medium,Line 1,0.171,No,Angela,2,2024-12-23,Not Started,2,17
9e07ed75-6928-41e5-a682-bf2ae2d67841,Doll,Low,Line 4,0.175,Yes,Rebecca,1,2024-12-23,In Progress,5,20
4e1c106f-b28d-46a1-a64c-e439c97a0d5f,RC Car,High,Line 3,0.098,Yes,Mary,1,2024-12-13,Complete,5,16
cfd081b1-ff64-4bba-bff8-95d6dcea62aa,RC Car,Medium,Line 4,0.069,No,Austin,5,2024-12-13,In Progress,1,54
ace4272d-a55b-4551-b56c-4586a4d7d1a0,Puzzle,High,Line 4,0.101,Yes,Heather,9,2024-12-12,In Progress,4,99
95c90404-efe4-4184-9401-aa6d02e49f5f,Doll,Medium,Line 2,0.032,Yes,Michelle,8,2024-12-01,Complete,6,74
0c53f8fa-3fde-43ec-b9ff-45f4125b9b6d,Stuffed Animal,Medium,Line 3,0.113,No,Christina,6,2024-12-09,Not Started,6,52
79705675-d00a-49f0-b60e-e600ddc6e231,Stuffed Animal,Low,Line 4,0.129,Yes,Michael,12,2024-12-01,Not Started,10,56
1b699b55-935a-43c3-8076-57214d250df7,Action Figure,Low,Line 2,0.105,No,Brandon,4,2024-12-14,In Progress,8,70
bbf229ad-d5df-43ee-83b6-493a927acb8f,Puzzle,High,Line 2,0.073,Yes,Donna,10,2024-12-20,Not Started,8,71
72d58778-6164-4434-a9af-fe8aa6252282,Puzzle,High,Line 3,0.125,No,Jessica,11,2024-12-16,Complete,10,29
923f43f8-fb6e-45eb-a51a-32ef0daf58bd,Action Figure,Low,Line 4,0.131,No,Michele,1,2024-12-09,Complete,0,40
8918a3dd-f02d-4274-9ea8-092e6c25b7e9,Puzzle,Medium,Line 3,0.048,Yes,Martha,3,2024-12-24,Complete,7,57
9fd8a8ae-06ae-4701-ad3f-44826063ce4f,Train Set,Low,Line 4,0.171,No,Carrie,5,2024-12-19,Complete,10,58
5dfc826d-2bcb-44c6-916e-b08aa5c7c034,Board Game,High,Line 3,0.058,No,Carla,4,2024-12-12,Not Started,3,50
17585df3-f4c0-45a4-807d-ef71a6842a88,RC Car,High,Line 4,0.11,No,Shane,9,2024-12-22,Complete,5,18
839a7cfa-9254-46ae-a85f-3e9b2d181294,Train Set,High,Line 4,0.025,Yes,Sandra,11,2024-12-09,Not Started,8,98
cc84c4ce-8bb8-4e4f-b63b-6ef9e6873dc2,Doll,High,Line 4,0.096,No,Wesley,6,2024-12-17,Complete,3,86
ae00a19a-5c5a-442d-8a28-2dee5405871e,Action Figure,Low,Line 3,0.051,Yes,Eric,10,2024-12-19,Not Started,3,15
6d3b5a2d-35b5-4382-a444-384d1672d46a,Puzzle,High,Line 2,0.073,Yes,Daniel,3,2024-12-16,In Progress,3,76
353bd3d8-3ba2-473e-99ad-49e98dbde8ff,Puzzle,High,Line 2,0.2,No,Christine,8,2024-12-17,Complete,8,53
81d85cf6-ed77-4c3c-99b3-f45bbb7d16b6,RC Car,Medium,Line 1,0.033,No,Morgan,11,2024-12-22,In Progress,6,20
bf67ad6d-e0fb-4f81-9d0c-62297680ca88,Stuffed Animal,High,Line 1,0.024,No,Heather,8,2024-12-08,Not Started,6,29
5d4af315-2db0-41d3-8a2b-2db9def70320,RC Car,Medium,Line 4,0.054,No,Matthew,9,2024-12-16,In Progress,4,64
e77e238a-e49d-4eb7-b6a6-090dd106f907,Doll,High,Line 4,0.115,No,Samuel,3,2024-12-05,Not Started,10,68
b4bf2dc1-4519-46ad-9068-79f04b602e71,Action Figure,Low,Line 4,0.006,Yes,Joseph,3,2024-12-08,In Progress,3,53
22ddefe8-2102-4b9a-9605-b0b028ddd0e5,Train Set,Low,Line 3,0.013,No,Crystal,12,2024-12-04,In Progress,4,91
6f7c27cf-6575-47b7-827e-478d0154e287,Stuffed Animal,Medium,Line 2,0.012,Yes,Pamela,10,2024-12-03,Complete,9,10
e48bb1d1-dc77-4646-a138-39a9872487d3,Board Game,Medium,Line 2,0.161,No,Kathy,7,2024-12-02,In Progress,6,72
d5ff4fee-1f49-4805-b335-7c4608e46461,Board Game,Medium,Line 4,0.192,No,John,10,2024-12-01,In Progress,0,52
0398a749-7d69-43ca-b8cf-9aec58ef9875,Doll,Medium,Line 4,0.083,No,Mike,12,2024-12-06,Not Started,2,66
5168cc59-9fba-41e6-9843-2f420840a131,Train Set,Medium,Line 2,0.06,Yes,Derek,11,2024-12-02,In Progress,0,14
11df8f0d-36b6-4a87-a30d-727e2ff47062,Train Set,Medium,Line 2,0.141,No,Billy,5,2024-12-06,Complete,10,16
d0e2ba4f-7b3f-4f5d-99f7-8fe21a5a993f,RC Car,Medium,Line 1,0.027,Yes,Lynn,5,2024-12-06,In Progress,6,97
1d9eb39e-4090-41fc-b364-f40dfbae8c58,Board Game,Medium,Line 3,0.079,Yes,Robert,5,2024-12-02,In Progress,4,46
de6ac4c7-ef7f-4fb7-83e3-eb3d942891f7,Train Set,Low,Line 1,0.161,Yes,Andrew,3,2024-12-22,Not Started,4,72
b0f22b20-7b01-4e64-8deb-51b4d199c50f,Train Set,High,Line 4,0.11,Yes,Henry,9,2024-12-08,Not Started,0,78
a9e085c3-191f-4f1d-9d14-0c552f482d8b,Action Figure,High,Line 1,0.011,No,Kristy,2,2024-12-16,Complete,1,81
f059e693-9aab-40dc-b9dd-e744a4a23697,Board Game,Low,Line 1,0.107,Yes,Benjamin,5,2024-12-06,Not Started,0,33
8345a08d-637d-49c9-9590-5acc099153f3,Puzzle,High,Line 4,0.162,No,Leslie,8,2024-12-04,In Progress,4,46
3e7425a7-e718-4c0e-83c8-038d20ba5ad6,Action Figure,Medium,Line 1,0.082,No,William,4,2024-12-23,Not Started,6,53
1e20522a-2138-49d2-8fd2-dfbdf0b063e6,Action Figure,Medium,Line 3,0.075,Yes,William,3,2024-12-07,Complete,3,68
1191d6ed-9c47-4dca-89e5-6debd37a10c3,Action Figure,Medium,Line 1,0.017,No,Brian,1,2024-12-19,Not Started,8,21
d7892f13-c027-4f4b-bedb-6ad50ef746c5,Train Set,Low,Line 3,0.122,Yes,Paul,9,2024-12-20,Complete,1,42
58473432-e262-4fc0-bdfa-8ea80a180605,Puzzle,Medium,Line 4,0.015,Yes,Maria,11,2024-12-01,In Progress,3,79
5d8c0f7d-9fb8-412b-bcd8-2dac9620c7ac,Train Set,Medium,Line 4,0.173,No,Luis,2,2024-12-20,Not Started,8,62
60321158-a2d1-419f-8970-010e85dc9101,Doll,Medium,Line 2,0.163,No,Michael,9,2024-12-14,Complete,0,53
73601726-155b-4f52-aef0-fb7c699fc5c5,RC Car,Medium,Line 2,0.018,No,Christine,11,2024-12-02,In Progress,3,62
363f1a1f-11b4-4dd5-be21-00deb5623e52,Train Set,Low,Line 1,0.195,No,Amy,3,2024-12-08,Complete,0,76
2af0046a-171f-41a8-bc54-becaf5440283,Doll,Medium,Line 2,0.171,No,John,10,2024-12-20,Complete,7,41
6720385f-68f1-4ee3-9b0b-0998349da0bf,Action Figure,Low,Line 1,0.009,Yes,Melanie,7,2024-12-03,In Progress,6,65
d783d365-5c05-4537-8d4d-409f5ace27cb,Train Set,Low,Line 1,0.063,No,Christina,2,2024-12-06,Not Started,2,10
bf0100fc-d2d9-4cc6-af55-49642646a76e,Stuffed Animal,Low,Line 2,0.062,Yes,Brittany,8,2024-12-10,Not Started,5,36
1b83e9d4-e3ea-42ba-b811-f3175d136eae,Train Set,Low,Line 1,0.011,Yes,Lisa,10,2024-12-24,Not Started,3,85
d7e534ae-8606-49ba-8ebf-63a1250628c2,Action Figure,Medium,Line 1,0.198,No,Elizabeth,9,2024-12-17,Not Started,4,77
630dbb84-1174-40bd-9bd6-41db78fa1d28,Action Figure,Low,Line 1,0.101,Yes,Krista,1,2024-12-09,Not Started,10,80
865a595c-72ed-41aa-accf-38849bd8d611,Doll,Low,Line 2,0.124,No,Mark,7,2024-12-17,Complete,10,29
357d686f-7506-47c0-98cd-74a51ddd7b53,Stuffed Animal,High,Line 1,0.147,No,Christopher,3,2024-12-09,Complete,3,68
9e5fa9dc-e5b3-4443-b7d4-6400a4992ad3,Action Figure,High,Line 3,0.142,Yes,Nicole,1,2024-12-23,Complete,2,71
a3f76415-8991-416e-9588-280af9b21eae,Board Game,Low,Line 2,0.129,Yes,Carlos,6,2024-12-10,In Progress,7,94
c16b511f-5f37-48dc-9464-0cde7379a51e,Stuffed Animal,High,Line 3,0.006,Yes,Robert,2,2024-12-20,Not Started,1,83
7b18cb52-4d3b-458e-91c0-60b76635b952,Puzzle,Low,Line 4,0.013,No,Melanie,12,2024-12-03,Complete,7,75
c1905c88-6095-45bf-bd45-aeeeba46c11a,Action Figure,Medium,Line 2,0.023,No,Isaac,6,2024-12-05,Not Started,1,21
8f0f3f16-9e6a-4b71-bbd7-cc255c411e96,Train Set,Medium,Line 2,0.026,Yes,Ashley,5,2024-12-15,Complete,8,97
49e1cd51-3c46-4430-8f6c-94a946fd7fa5,RC Car,High,Line 1,0.076,Yes,Julie,9,2024-12-03,Not Started,0,53
753ed4fe-dd59-4608-95d5-2b9107d39ea5,Train Set,High,Line 1,0.103,No,Sergio,11,2024-12-15,Complete,0,81
d1d5a787-6ab5-427b-8e30-1eb764805fbd,Train Set,Medium,Line 4,0.071,Yes,Rebecca,7,2024-12-02,In Progress,1,16
a941b7c0-94de-4fe7-9394-70df7dc2e237,Train Set,Medium,Line 2,0.183,No,Dana,5,2024-12-04,In Progress,5,90
373f9e93-5760-4f5c-8990-3d4cf167db2b,Board Game,Low,Line 3,0.173,Yes,Christopher,12,2024-12-02,Complete,1,71
1ca64603-5660-4d03-a0ea-67af6cade949,Train Set,Medium,Line 4,0.159,Yes,Kimberly,6,2024-12-03,Complete,3,66
028c35c7-0118-465b-b259-65895e9199b8,Board Game,High,Line 1,0.11,Yes,Stephen,2,2024-12-01,Not Started,1,29
4f5fd5fa-767f-43b0-bfa2-9243e3bb2a04,Board Game,Medium,Line 3,0.073,Yes,Kenneth,7,2024-12-06,In Progress,2,21
09454de0-c5b7-467c-b37b-15d5d38723cb,Doll,Low,Line 4,0.194,Yes,Olivia,9,2024-12-07,Not Started,2,60
dd085c9f-bac8-47dc-8010-2d04b3e09b67,Puzzle,Low,Line 4,0.01,Yes,Paul,12,2024-12-05,Not Started,7,92
751cc848-70f7-4954-b91a-e542d42f0780,Stuffed Animal,Medium,Line 4,0.132,No,Mary,10,2024-12-13,In Progress,2,18
b3246089-13b8-4c4d-a6c6-599f810dd65f,Puzzle,Medium,Line 1,0.082,No,Sara,7,2024-12-20,In Progress,8,35
bd59a5a8-cdaa-423e-91b8-f419079beef3,Doll,Medium,Line 2,0.058,Yes,Mary,1,2024-12-15,In Progress,6,60
5e55469a-e7bb-4493-9756-fd302713da95,Board Game,High,Line 1,0.124,No,Tanya,4,2024-12-15,In Progress,2,30
e29470c8-e24a-43cc-b388-f4965afccb64,Board Game,Low,Line 1,0.111,Yes,Charles,10,2024-12-16,Complete,7,82
e58e2f2b-509b-41de-aef5-87f7be8e75a8,Doll,High,Line 4,0.11,Yes,Patricia,11,2024-12-01,In Progress,8,53
67e1e917-2aec-45fd-95a9-9807f7f7ec3b,Action Figure,Low,Line 3,0.07,Yes,Victoria,7,2024-12-08,Complete,4,10
c936065f-ac41-49c7-83fa-1b881bdd3c39,Stuffed Animal,Medium,Line 4,0.08,No,Jennifer,3,2024-12-17,Not Started,4,23
9b1bd6c4-59a6-4aa8-93d2-0bafef433a01,Action Figure,Medium,Line 3,0.01,No,Carla,7,2024-12-15,In Progress,4,88
a3254b40-e2d2-4a53-a37c-8c78b6cdc6ee,Train Set,Medium,Line 1,0.024,No,Lauren,6,2024-12-07,In Progress,7,85
b505e021-25b8-46e7-a1b4-c827a7a7d2b6,Puzzle,Medium,Line 4,0.135,No,Justin,8,2024-12-02,In Progress,4,76
2f05acdc-e0c2-4000-b9dd-87e609b24252,RC Car,Low,Line 4,0.177,No,Latoya,2,2024-12-24,Not Started,4,57
55c0f437-ce4e-418f-ba38-c845fff6a473,Puzzle,Medium,Line 4,0.006,No,David,4,2024-12-20,Not Started,0,53
d54aafc0-1598-4341-95c0-f70dca2c3018,Board Game,High,Line 3,0.127,No,Brian,11,2024-12-01,In Progress,3,52
10035de7-fd74-42c5-8994-668d850f1f88,RC Car,Medium,Line 3,0.087,No,Kyle,4,2024-12-09,Not Started,10,78
fdcfc991-4556-4637-beb4-d1a8e2706273,RC Car,Medium,Line 4,0.103,No,James,6,2024-12-25,Complete,5,49
64873e17-7067-4a0d-b96b-5642f3f52303,Doll,Medium,Line 2,0.082,No,Katie,1,2024-12-02,Complete,3,97
04dbfc4c-41b6-4405-abe0-7308eae7cc53,Doll,High,Line 1,0.024,Yes,James,12,2024-12-02,In Progress,10,50
9a44ef82-967a-4d10-8d5c-e5f75fb127c3,RC Car,Low,Line 4,0.113,No,Linda,1,2024-12-21,Not Started,3,77
f59ebc71-857f-41d5-a99c-800ea3bc2bf5,Board Game,Low,Line 1,0.083,No,Bernard,7,2024-12-24,Complete,10,32
6339e01f-1506-46be-9902-4b61c09b5e48,RC Car,Medium,Line 3,0.027,No,Jacob,2,2024-12-19,Not Started,8,68
dd3151dd-f110-446c-be4b-b21370e540bc,Doll,Medium,Line 4,0.188,Yes,Michael,3,2024-12-22,Not Started,2,63
d136f08f-c6be-47de-bd32-f7c649c0d238,Action Figure,Low,Line 1,0.155,No,Jennifer,7,2024-12-04,Not Started,7,62
fd839ff0-9fa2-4417-8a29-bb95968d3f68,Stuffed Animal,Low,Line 4,0.011,Yes,Jerry,6,2024-12-23,Complete,6,68
743f65c0-ffc7-4700-b4cd-a06e3b29cd4c,Train Set,Medium,Line 1,0.014,Yes,Lisa,12,2024-12-15,Complete,5,30
619422dd-5230-40b2-9559-a0fa4698326e,Board Game,Medium,Line 4,0.006,No,Paul,12,2024-12-13,Complete,6,18
ef4dbfee-36eb-4bd7-a188-d5dc4febcd5a,RC Car,Medium,Line 4,0.014,No,Patrick,9,2024-12-03,In Progress,8,29
67476c99-1e5a-42cb-abb2-e7b2db5c6623,Board Game,Medium,Line 3,0.101,Yes,Kerri,11,2024-12-01,Not Started,0,44
63e589ef-9eb6-47f6-a8ca-9de2692a0fbe,Action Figure,Medium,Line 1,0.132,Yes,Denise,6,2024-12-25,Complete,6,34
0416b215-ee9d-4945-818c-419f68743462,Stuffed Animal,High,Line 2,0.113,Yes,Toni,8,2024-12-18,Not Started,7,36
ecff214f-c6ed-4ce7-bed2-d4055a47be4a,Board Game,High,Line 3,0.012,Yes,Robin,9,2024-12-13,In Progress,4,83
fd3d9710-9978-4d11-bf06-86e2aa85cf87,Puzzle,Low,Line 2,0.078,No,Kenneth,3,2024-12-11,Complete,6,70
80c45b82-3b38-4ff5-8d65-ae277b87ac1f,Action Figure,High,Line 3,0.123,Yes,John,6,2024-12-02,Not Started,9,69
2f186c6c-3536-4407-9d05-3b4136151812,Stuffed Animal,Low,Line 4,0.183,No,Veronica,1,2024-12-14,In Progress,8,88
0ce467c6-af59-419a-94f0-23a0df5121fb,Stuffed Animal,Low,Line 1,0.081,Yes,Anthony,2,2024-12-08,Not Started,0,29
3622a1e2-99f9-44f4-b55d-310ecaf5e559,Action Figure,Low,Line 2,0.139,Yes,Sarah,12,2024-12-18,Not Started,6,17
1b60ee19-866e-4851-806d-980d7032734b,Doll,Low,Line 3,0.061,Yes,Marissa,12,2024-12-15,Complete,4,66
c78c3514-fa68-4592-b83d-a020f8f02fc2,Puzzle,Low,Line 4,0.132,No,Jerry,10,2024-12-16,Not Started,9,79
564e8fe1-34bd-40d1-ae48-f678315d9ede,Board Game,High,Line 3,0.126,No,Robert,3,2024-12-16,In Progress,10,75
6c8ad2e0-c369-46f4-aa47-90f69caf39a1,Puzzle,Medium,Line 1,0.133,No,Barbara,11,2024-12-06,In Progress,3,40
45282598-84e9-49ed-8f3f-9a17b60b065d,Train Set,Medium,Line 3,0.034,No,Raymond,11,2024-12-12,Not Started,4,15
079609b0-7f41-46d2-9f30-f4be8a61aec5,Stuffed Animal,Medium,Line 4,0.135,No,Rachel,2,2024-12-08,Not Started,9,77
854aad8d-f7fe-404b-8832-748a5eb42781,Doll,High,Line 3,0.17,Yes,Troy,12,2024-12-10,Not Started,3,76
5aa8f204-088f-4dcf-8c44-6ed8ae0842c5,Stuffed Animal,High,Line 1,0.027,Yes,Kaylee,8,2024-12-13,In Progress,9,80
b030d618-aec8-4b9e-acfe-e6636bd08019,Board Game,Medium,Line 4,0.02,No,Anthony,9,2024-12-14,In Progress,8,44
b30af594-7347-4097-9129-73f3bab46e8c,RC Car,Medium,Line 1,0.161,No,Stephen,12,2024-12-18,In Progress,10,40
418f8c85-a15e-4351-9e90-00780c0540fa,RC Car,Medium,Line 4,0.171,Yes,Robert,10,2024-12-20,Not Started,5,17
a60c2e35-3df0-4c15-86e6-33d0d9ca58d9,Doll,Medium,Line 4,0.023,No,Casey,9,2024-12-21,Complete,0,49
459cfca6-c8b9-41f9-a911-778df2d82443,Puzzle,Low,Line 3,0.195,Yes,Tyler,8,2024-12-11,In Progress,10,31
01fb785b-65ef-41ea-9a17-263e95f80ec4,Action Figure,Low,Line 2,0.05,Yes,Frank,1,2024-12-20,Not Started,9,86
839827a7-93ee-4021-bd9e-0b60b75456e4,Doll,Low,Line 3,0.158,No,Jeffrey,3,2024-12-12,Not Started,1,13
b9d4129c-8319-4191-999b-066d10182591,Action Figure,Low,Line 3,0.005,No,Jessica,5,2024-12-19,In Progress,1,23
e4917b6e-983a-48dd-8ad4-004ea87edf3b,Action Figure,Low,Line 3,0.089,No,Timothy,2,2024-12-17,Not Started,0,74
e211b249-4818-4ed5-a1de-0b6eb41a4b09,Action Figure,Medium,Line 2,0.032,No,Alexandria,9,2024-12-12,Complete,1,12
0dba61a3-a0f8-416f-a49f-6c91cc558683,Doll,Medium,Line 3,0.012,Yes,William,10,2024-12-19,In Progress,10,85
b5075e17-dbbb-4d9f-952b-a71dd478c6db,Board Game,Medium,Line 2,0.043,No,Jeremy,5,2024-12-09,Complete,5,74
382ca81e-9c38-4126-ac03-786201c21515,Train Set,Low,Line 2,0.007,No,Andrew,4,2024-12-04,Complete,8,22
dfff58b8-8d79-4df2-a535-0de8a36782b8,Board Game,Low,Line 3,0.134,Yes,Jared,9,2024-12-10,In Progress,9,96
3b20afb4-94e6-49b5-959a-b96e2d70c3d9,Train Set,Medium,Line 2,0.191,Yes,Alexis,3,2024-12-22,In Progress,8,12
2356d969-6d2c-4b7d-8dfa-544ee937d4e0,Train Set,High,Line 3,0.145,No,Mercedes,8,2024-12-06,Complete,4,84
f5f9a846-4bea-4720-86f5-8ec7b9bb0dc5,Train Set,Low,Line 4,0.102,Yes,Dale,4,2024-12-02,In Progress,7,26
9b881894-8c9f-44d1-8992-11cb3a248a92,Action Figure,Medium,Line 1,0.148,Yes,Tiffany,1,2024-12-18,Complete,2,100
9be9822e-85f5-4fc7-8c3e-e6458a5a2019,RC Car,High,Line 3,0.003,Yes,Brandon,4,2024-12-25,In Progress,5,88
07a702c0-55a9-4d64-85a8-04f0f9a2f549,Stuffed Animal,High,Line 1,0.074,Yes,Debra,1,2024-12-06,Not Started,7,22
e789793e-d2a3-41e9-9060-a07d1d74ea9a,Doll,Medium,Line 1,0.081,No,Jacob,6,2024-12-15,Not Started,10,25
ff5777b2-6fca-4f62-9097-538d1b4d0d95,Stuffed Animal,Medium,Line 2,0.191,Yes,David,10,2024-12-12,Complete,2,20
d0ac6db0-c6a1-4005-aeb5-f011df75e5b7,Board Game,High,Line 4,0.06,No,Brooke,8,2024-12-21,Not Started,7,30
80f92c11-4ccf-41a6-af48-c42644ee86d7,Board Game,Medium,Line 2,0.164,No,Daniel,9,2024-12-16,In Progress,4,16
f597cef0-8148-49e7-8c8f-bddfd39a6413,Stuffed Animal,Medium,Line 3,0.042,No,Teresa,3,2024-12-16,Not Started,6,68
b66537d3-36e5-49e2-ac7a-3b5b67db0a1e,Puzzle,Low,Line 1,0.07,Yes,Thomas,6,2024-12-04,In Progress,0,12
f44bebd0-4f75-4fec-a8b4-1ab344236576,Train Set,Medium,Line 3,0.029,No,Monica,3,2024-12-19,Complete,4,20
9e08d42b-2d25-4d95-87bf-9bd44748f34d,Puzzle,Medium,Line 2,0.061,No,Jeff,3,2024-12-12,In Progress,4,90
7403f82a-6830-44e5-b854-65b7e21e0bbd,Board Game,High,Line 4,0.107,No,Jesse,11,2024-12-10,In Progress,0,26
b08c87de-bb4d-435c-95b8-afa0f93c368b,RC Car,High,Line 4,0.124,No,Donald,11,2024-12-12,In Progress,6,48
ec3efd9e-44a7-497c-9a90-94f12473c99e,RC Car,Low,Line 4,0.103,No,John,5,2024-12-01,Not Started,10,83
654b0107-4e91-47e2-ba7a-f6973ad42445,Stuffed Animal,Low,Line 1,0.09,Yes,Jacob,12,2024-12-11,Not Started,6,23
48a1973c-5bef-4f30-a397-aeae611d720b,Doll,Medium,Line 1,0.133,Yes,Jeremy,4,2024-12-23,Complete,8,21
64a957d6-77d0-42d0-8dbe-3092c4fb6c54,Action Figure,Medium,Line 4,0.013,No,Keith,5,2024-12-20,Not Started,6,66
4d03997d-9380-4d1b-bcc6-b537ab644d54,Doll,Low,Line 3,0.046,Yes,Susan,3,2024-12-03,Complete,9,51
6ad484bc-0f70-4378-a93d-5416f38e3054,Doll,High,Line 2,0.157,Yes,Anthony,4,2024-12-23,In Progress,5,53
e83836ac-d576-4a4b-8aa9-ec63f82ab8d9,Doll,High,Line 4,0.056,Yes,Amber,6,2024-12-11,In Progress,8,57
2334e46e-c746-4fc2-8ef5-5f7b86d8962d,Train Set,High,Line 4,0.175,Yes,Cassandra,3,2024-12-19,Complete,2,89
a325eb13-cc05-43ef-a4cc-ba67dd431ef4,Stuffed Animal,Low,Line 1,0.162,Yes,Matthew,8,2024-12-19,In Progress,5,19
7ce4e544-6cc9-4775-86ab-f699138e77d1,Board Game,High,Line 1,0.09,Yes,Jennifer,5,2024-12-05,Not Started,4,21
31f35740-42ee-494e-adf1-f6e9fb491890,Puzzle,Low,Line 2,0.125,No,Alyssa,7,2024-12-01,In Progress,1,27
2280dfd5-5634-4cf9-a66c-d3318314fa01,Puzzle,Medium,Line 2,0.144,Yes,Jacob,11,2024-12-15,Complete,9,58
09f1499d-446b-4100-8364-e8b1ce0d4351,Stuffed Animal,Low,Line 4,0.148,No,Ricky,1,2024-12-16,Not Started,0,91
4b6664c2-eec1-49b2-8687-e1ca34e1607f,Puzzle,High,Line 2,0.187,No,Keith,2,2024-12-09,In Progress,1,95
844b7c05-7148-4533-b3ee-d83014034926,Board Game,High,Line 1,0.171,No,Cheryl,9,2024-12-06,In Progress,3,61
03f8b7b6-40e1-4296-a6e3-bafac6276cbf,Board Game,Medium,Line 2,0.157,Yes,Nathaniel,3,2024-12-12,In Progress,5,25
c155e0fb-82ef-4816-822e-270b4d348c9a,RC Car,High,Line 1,0.003,No,Kelly,10,2024-12-15,In Progress,7,25
3cbd3d8e-ef81-48f7-a3bd-40e6814b82ac,Doll,Medium,Line 4,0.039,Yes,Joshua,8,2024-12-21,Complete,9,68
5c02a02c-6043-48dc-94df-0d82c412d76d,Doll,Low,Line 3,0.149,No,Jeffrey,5,2024-12-05,Complete,9,43
58f8e9b0-9f2d-4438-835f-e88570dd1cfc,RC Car,Medium,Line 2,0.038,No,Crystal,1,2024-12-18,In Progress,1,87
c9897e00-f244-4c6b-8d29-d2bda052b079,RC Car,Low,Line 3,0.173,Yes,Sandra,3,2024-12-04,In Progress,8,23
50705a3d-658c-40bd-8795-da87e5fbc77b,Board Game,Medium,Line 1,0.048,Yes,James,7,2024-12-15,Complete,0,99
b9c6b933-4f87-4163-8903-fe74d7e334fe,Train Set,Medium,Line 1,0.162,Yes,Kristin,8,2024-12-13,Not Started,4,13
